travelCode,User_ID,Departure,Arrival,flightType,Flight_price,Flight_duration,Flight_Distance,Flight_agency,Departure_date,Hotel_Name,Arrival_place,Hotel_stay,Hotel_per_day_price,Check_in,Hotel_TotalPrice,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price,car_rental_status
22313,219,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,2020-04-06,Hotel CB,Rio de Janeiro (RJ),4,165.99,2020-06-04,663.96,West Donaldborough,West Mark,Luxury,Avis,1.0,304.0,Partial,Cancelled,7079.0,1
55921,544,Campo Grande (MS),Salvador (BH),firstClass,1052.6,1.36,522.34,FlyingDrops,2023-02-03,Hotel K,Salvador (BH),3,263.41,2023-03-02,790.23,Lake Brad,Lake Pamelahaven,Hatchback,Hertz,4.0,348.0,Full-to-Full,Confirmed,3208.0,1
52695,511,Campo Grande (MS),Natal (RN),premium,541.59,0.65,250.68,Rainbow,2020-04-16,Hotel BD,Natal (RN),3,242.88,2020-04-16,728.64,New Tinamouth,Millertown,Luxury,Budget,4.0,244.0,Full-to-Full,Cancelled,6305.0,1
15109,151,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,2019-10-31,Hotel BW,Campo Grande (MS),1,60.39,2019-10-31,60.39,,,,,,,,,,0
93415,922,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,2021-03-18,Hotel AF,Sao Paulo (SP),3,139.1,2021-03-18,417.3,,,,,,,,,,0
93399,922,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,2020-11-26,Hotel BD,Natal (RN),1,242.88,2020-11-26,242.88,,,,,,,,,,0
51482,500,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,2022-08-18,Hotel AU,Recife (PE),3,312.83,2022-08-18,938.49,Lake Sarah,Glenfurt,Sedan,Avis,4.0,180.0,Full-to-Full,Confirmed,2403.0,1
25217,243,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,2022-03-11,Hotel Z,Aracaju (SE),4,208.04,2022-11-03,832.16,Carlosburgh,Staceyville,Luxury,Hertz,5.0,395.0,Partial,Confirmed,9471.0,1
98961,980,Florianopolis (SC),Salvador (BH),premium,1311.38,2.44,937.77,CloudFy,2021-01-28,Hotel K,Salvador (BH),3,263.41,2021-01-28,790.23,West Kyle,South Troy,Hatchback,Enterprise,3.0,144.0,Full-to-Full,Cancelled,1539.0,1
44135,432,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,2019-07-11,Hotel BW,Campo Grande (MS),1,60.39,2019-11-07,60.39,New Juan,Jamesport,SUV,Enterprise,2.0,177.0,Partial,Confirmed,2737.0,1
67370,652,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,2022-03-31,Hotel BP,Brasilia (DF),2,247.62,2022-03-31,495.24,,,,,,,,,,0
16621,166,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2020-11-06,Hotel BD,Natal (RN),2,242.88,2020-06-11,485.76,,,,,,,,,,0
67484,654,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,2020-03-19,Hotel K,Salvador (BH),2,263.41,2020-03-19,526.82,North Williamstad,Hayesville,Luxury,Sixt,5.0,384.0,Partial,Cancelled,9275.0,1
60003,582,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,2.09,806.48,Rainbow,2019-10-31,Hotel CB,Rio de Janeiro (RJ),2,165.99,2019-10-31,331.98,Warrenhaven,Suzannemouth,SUV,Budget,4.0,499.0,Partial,Confirmed,6773.0,1
4168,41,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,2021-06-05,Hotel Z,Aracaju (SE),1,208.04,2021-05-06,208.04,Foleytown,Lake Taylormouth,Hatchback,Sixt,2.0,378.0,Prepaid,Confirmed,3336.0,1
52583,510,Campo Grande (MS),Florianopolis (SC),firstClass,1310.32,1.49,573.81,FlyingDrops,2020-01-10,Hotel A,Florianopolis (SC),2,313.02,2020-10-01,626.04,,,,,,,,,,0
44776,436,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,2022-11-08,Hotel K,Salvador (BH),3,263.41,2022-08-11,790.23,,,,,,,,,,0
115200,1146,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2020-08-10,Hotel Z,Aracaju (SE),2,208.04,2020-10-08,416.08,,,,,,,,,,0
255,3,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2020-04-16,Hotel A,Florianopolis (SC),1,313.02,2020-04-16,313.02,East Jenniferhaven,South Meghan,SUV,Sixt,4.0,249.0,Partial,Cancelled,3783.0,1
115099,1145,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,2021-11-18,Hotel CB,Rio de Janeiro (RJ),3,165.99,2021-11-18,497.97,,,,,,,,,,0
43169,422,Recife (PE),Rio de Janeiro (RJ),economic,908.93,2.3,885.57,Rainbow,2021-05-20,Hotel CB,Rio de Janeiro (RJ),1,165.99,2021-05-20,165.99,,,,,,,,,,0
71012,688,Natal (RN),Rio de Janeiro (RJ),firstClass,1314.05,1.55,595.03,Rainbow,2020-08-10,Hotel CB,Rio de Janeiro (RJ),4,165.99,2020-10-08,663.96,North Carolport,New Brucehaven,Hatchback,Enterprise,3.0,412.0,Partial,Cancelled,3686.0,1
78153,758,Natal (RN),Sao Paulo (SP),firstClass,1142.29,0.85,327.55,FlyingDrops,2021-04-29,Hotel AF,Sao Paulo (SP),4,139.1,2021-04-29,556.4,,,,,,,,,,0
26138,251,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,2020-04-16,Hotel BW,Campo Grande (MS),4,60.39,2020-04-16,241.56,Jillborough,Lake John,SUV,Avis,2.0,92.0,Full-to-Full,Cancelled,1726.0,1
108052,1072,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2019-10-24,Hotel BW,Campo Grande (MS),2,60.39,2019-10-24,120.78,Danielland,Coleton,Sedan,Budget,5.0,481.0,Prepaid,Confirmed,5498.0,1
41241,400,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,2020-10-09,Hotel CB,Rio de Janeiro (RJ),3,165.99,2020-09-10,497.97,West Matthew,Edwardtown,SUV,Hertz,4.0,63.0,Partial,Cancelled,1558.0,1
61512,601,Campo Grande (MS),Salvador (BH),firstClass,1149.38,1.36,522.34,CloudFy,2020-08-13,Hotel K,Salvador (BH),3,263.41,2020-08-13,790.23,Englishview,Lake Haroldville,Sedan,Budget,4.0,234.0,Full-to-Full,Confirmed,2948.0,1
79448,773,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,2019-11-14,Hotel AU,Recife (PE),2,312.83,2019-11-14,625.66,,,,,,,,,,0
66343,643,Campo Grande (MS),Florianopolis (SC),firstClass,1446.34,1.49,573.81,CloudFy,2020-04-16,Hotel A,Florianopolis (SC),4,313.02,2020-04-16,1252.08,,,,,,,,,,0
50031,488,Campo Grande (MS),Salvador (BH),premium,826.72,1.36,522.34,CloudFy,2020-03-19,Hotel K,Salvador (BH),2,263.41,2020-03-19,526.82,Boydbury,North Ronnie,SUV,Avis,4.0,165.0,Full-to-Full,Cancelled,2768.0,1
47763,462,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,2021-05-08,Hotel AU,Recife (PE),4,312.83,2021-08-05,1251.32,,,,,,,,,,0
53693,519,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,2019-05-12,Hotel K,Salvador (BH),2,263.41,2019-12-05,526.82,,,,,,,,,,0
94151,930,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2022-06-16,Hotel BP,Brasilia (DF),1,247.62,2022-06-16,247.62,,,,,,,,,,0
110219,1091,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,2022-08-25,Hotel AF,Sao Paulo (SP),1,139.1,2022-08-25,139.1,Lake Mark,Hallfurt,Sedan,Avis,1.0,359.0,Full-to-Full,Confirmed,3979.0,1
39727,384,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,2020-10-09,Hotel CB,Rio de Janeiro (RJ),3,165.99,2020-09-10,497.97,,,,,,,,,,0
76781,746,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1041.65,0.86,331.89,FlyingDrops,2021-07-01,Hotel CB,Rio de Janeiro (RJ),1,165.99,2021-01-07,165.99,West Annette,Christineside,Sedan,Hertz,4.0,458.0,Partial,Cancelled,5199.0,1
65915,640,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,2022-03-24,Hotel BP,Brasilia (DF),4,247.62,2022-03-24,990.48,,,,,,,,,,0
53497,517,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,2020-03-26,Hotel AU,Recife (PE),2,312.83,2020-03-26,625.66,Kimberlyland,South Seanhaven,Luxury,Sixt,4.0,357.0,Partial,Pending,8588.0,1
105666,1048,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2019-10-10,Hotel K,Salvador (BH),3,263.41,2019-10-10,790.23,,,,,,,,,,0
84688,831,Sao Paulo (SP),Natal (RN),firstClass,932.87,0.85,327.55,Rainbow,2022-10-02,Hotel BD,Natal (RN),3,242.88,2022-02-10,728.64,,,,,,,,,,0
134858,1325,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2020-08-10,Hotel BD,Natal (RN),2,242.88,2020-10-08,485.76,,,,,,,,,,0
36373,346,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,2022-05-05,Hotel K,Salvador (BH),4,263.41,2022-05-05,1053.64,,,,,,,,,,0
111584,1105,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,2020-06-02,Hotel Z,Aracaju (SE),2,208.04,2020-02-06,416.08,Timothyville,Erichaven,Sedan,Avis,4.0,219.0,Full-to-Full,Cancelled,2788.0,1
47813,462,Campo Grande (MS),Natal (RN),economic,411.05,0.65,250.68,Rainbow,2022-07-21,Hotel BD,Natal (RN),3,242.88,2022-07-21,728.64,,,,,,,,,,0
121764,1206,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2020-12-31,Hotel BW,Campo Grande (MS),2,60.39,2020-12-31,120.78,,,,,,,,,,0
1283,11,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,2021-10-14,Hotel AF,Sao Paulo (SP),2,139.1,2021-10-14,278.2,Port Pedro,East Danielle,Luxury,Enterprise,1.0,140.0,Prepaid,Cancelled,3786.0,1
98127,973,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2020-03-26,Hotel BP,Brasilia (DF),2,247.62,2020-03-26,495.24,Benjaminton,East Cristinabury,Luxury,Sixt,1.0,482.0,Partial,Confirmed,10614.0,1
36018,343,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,2021-09-16,Hotel AF,Sao Paulo (SP),2,139.1,2021-09-16,278.2,,,,,,,,,,0
49187,482,Campo Grande (MS),Florianopolis (SC),economic,808.63,1.49,573.81,CloudFy,2022-05-05,Hotel A,Florianopolis (SC),4,313.02,2022-05-05,1252.08,New Aaronport,East Lorraine,SUV,Enterprise,4.0,482.0,Full-to-Full,Pending,6559.0,1
32728,314,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,2022-03-03,Hotel K,Salvador (BH),2,263.41,2022-03-03,526.82,Kellyberg,Chadland,Sedan,Sixt,2.0,216.0,Partial,Cancelled,2647.0,1
71212,690,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,2020-12-31,Hotel A,Florianopolis (SC),3,313.02,2020-12-31,939.06,Raymouth,Lisashire,Sedan,Sixt,3.0,445.0,Partial,Pending,4998.0,1
28989,276,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,2021-05-13,Hotel CB,Rio de Janeiro (RJ),1,165.99,2021-05-13,165.99,,,,,,,,,,0
26049,250,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,2021-09-09,Hotel CB,Rio de Janeiro (RJ),4,165.99,2021-09-09,663.96,East Michaelshire,Tiffanyland,Luxury,Budget,1.0,132.0,Full-to-Full,Pending,3610.0,1
35305,338,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,2020-04-06,Hotel AF,Sao Paulo (SP),3,139.1,2020-06-04,417.3,,,,,,,,,,0
102786,1021,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,2019-10-17,Hotel BD,Natal (RN),4,242.88,2019-10-17,971.52,,,,,,,,,,0
6718,65,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,2020-01-16,Hotel AU,Recife (PE),4,312.83,2020-01-16,1251.32,,,,,,,,,,0
54424,531,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,2019-10-31,Hotel BP,Brasilia (DF),4,247.62,2019-10-31,990.48,Josephchester,North Lynn,Sedan,Sixt,4.0,60.0,Prepaid,Confirmed,1202.0,1
91865,906,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2021-09-09,Hotel AU,Recife (PE),1,312.83,2021-09-09,312.83,,,,,,,,,,0
76499,744,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,2021-08-19,Hotel AU,Recife (PE),3,312.83,2021-08-19,938.49,,,,,,,,,,0
33400,322,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,2020-01-30,Hotel BD,Natal (RN),3,242.88,2020-01-30,728.64,South Monica,Rivasstad,Hatchback,Sixt,4.0,436.0,Prepaid,Pending,3925.0,1
66453,645,Campo Grande (MS),Salvador (BH),firstClass,1114.75,1.36,522.34,Rainbow,2020-12-31,Hotel K,Salvador (BH),1,263.41,2020-12-31,263.41,,,,,,,,,,0
109023,1080,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,2022-09-29,Hotel BP,Brasilia (DF),3,247.62,2022-09-29,742.86,,,,,,,,,,0
40145,388,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,2020-08-27,Hotel AU,Recife (PE),2,312.83,2020-08-27,625.66,,,,,,,,,,0
122888,1218,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2021-12-16,Hotel AU,Recife (PE),2,312.83,2021-12-16,625.66,,,,,,,,,,0
132302,1303,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2020-06-25,Hotel CB,Rio de Janeiro (RJ),1,165.99,2020-06-25,165.99,East Nicholas,Port Michael,Luxury,Avis,4.0,303.0,Prepaid,Pending,7490.0,1
119888,1189,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2020-02-07,Hotel CB,Rio de Janeiro (RJ),2,165.99,2020-07-02,331.98,,,,,,,,,,0
104882,1040,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2021-07-10,Hotel AU,Recife (PE),2,312.83,2021-10-07,625.66,West Melanieland,New Kyle,Luxury,Hertz,3.0,386.0,Prepaid,Pending,8986.0,1
125136,1235,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,2020-03-12,Hotel BD,Natal (RN),2,242.88,2020-12-03,485.76,,,,,,,,,,0
16197,160,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2020-05-28,Hotel BP,Brasilia (DF),1,247.62,2020-05-28,247.62,Jerryville,Bensonstad,Sedan,Sixt,5.0,378.0,Prepaid,Confirmed,4454.0,1
38723,371,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,2021-12-16,Hotel BD,Natal (RN),3,242.88,2021-12-16,728.64,New Robert,Riveraton,Sedan,Enterprise,5.0,311.0,Prepaid,Confirmed,3789.0,1
66420,645,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,2020-05-14,Hotel Z,Aracaju (SE),1,208.04,2020-05-14,208.04,,,,,,,,,,0
89428,882,Natal (RN),Salvador (BH),premium,1289.31,1.85,710.57,CloudFy,2021-11-03,Hotel K,Salvador (BH),1,263.41,2021-03-11,263.41,,,,,,,,,,0
84687,831,Natal (RN),Salvador (BH),economic,922.87,1.85,710.57,CloudFy,2022-03-02,Hotel K,Salvador (BH),4,263.41,2022-02-03,1053.64,East Lawrence,Rebeccastad,Luxury,Enterprise,1.0,306.0,Prepaid,Pending,7094.0,1
101230,1004,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2022-12-05,Hotel K,Salvador (BH),1,263.41,2022-05-12,263.41,Shaunstad,Kennedychester,Sedan,Budget,4.0,480.0,Full-to-Full,Cancelled,5391.0,1
99807,992,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,2019-10-10,Hotel BW,Campo Grande (MS),3,60.39,2019-10-10,181.17,Rosalesmouth,Jenniferton,Luxury,Budget,4.0,216.0,Partial,Confirmed,5735.0,1
17581,175,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,2021-11-02,Hotel AU,Recife (PE),1,312.83,2021-02-11,312.83,East Michael,Lake Chad,Luxury,Enterprise,3.0,239.0,Full-to-Full,Pending,6068.0,1
13599,134,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,2020-09-07,Hotel BW,Campo Grande (MS),2,60.39,2020-07-09,120.78,Deannaland,South Richard,Luxury,Budget,4.0,120.0,Partial,Pending,3822.0,1
58955,573,Campo Grande (MS),Florianopolis (SC),firstClass,1341.21,1.49,573.81,Rainbow,2021-02-12,Hotel A,Florianopolis (SC),1,313.02,2021-12-02,313.02,Debrabury,Michaelborough,Luxury,Sixt,1.0,281.0,Partial,Pending,6605.0,1
112641,1116,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,2022-03-02,Hotel BW,Campo Grande (MS),2,60.39,2022-02-03,120.78,West Latoyastad,Lake Andrewland,Luxury,Budget,4.0,157.0,Full-to-Full,Cancelled,4565.0,1
84122,825,Natal (RN),Salvador (BH),economic,959.79,1.85,710.57,Rainbow,2019-10-24,Hotel K,Salvador (BH),3,263.41,2019-10-24,790.23,,,,,,,,,,0
60354,584,Campo Grande (MS),Sao Paulo (SP),economic,381.83,0.44,168.22,Rainbow,2020-07-05,Hotel AF,Sao Paulo (SP),1,139.1,2020-05-07,139.1,Rachelland,Bradleyside,Sedan,Sixt,2.0,56.0,Prepaid,Confirmed,1045.0,1
16266,161,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,2020-03-09,Hotel K,Salvador (BH),1,263.41,2020-09-03,263.41,Johnsonberg,Dianashire,SUV,Avis,1.0,345.0,Prepaid,Pending,4657.0,1
132375,1305,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2020-03-19,Hotel AU,Recife (PE),1,312.83,2020-03-19,312.83,Port Amystad,Andreton,Sedan,Sixt,4.0,169.0,Full-to-Full,Confirmed,2294.0,1
130767,1286,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,2022-10-20,Hotel BP,Brasilia (DF),1,247.62,2022-10-20,247.62,,,,,,,,,,0
60775,587,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,2020-03-12,Hotel AU,Recife (PE),1,312.83,2020-12-03,312.83,North Richard,Alexandramouth,Luxury,Budget,2.0,365.0,Full-to-Full,Cancelled,8437.0,1
24427,239,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,2019-07-11,Hotel AF,Sao Paulo (SP),3,139.1,2019-11-07,417.3,,,,,,,,,,0
4131,41,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,2020-08-20,Hotel BP,Brasilia (DF),2,247.62,2020-08-20,495.24,Port Jose,South Wesley,Hatchback,Sixt,4.0,279.0,Full-to-Full,Confirmed,2663.0,1
19790,193,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2021-03-25,Hotel BD,Natal (RN),3,242.88,2021-03-25,728.64,Catherinefurt,Barbarachester,Sedan,Sixt,3.0,72.0,Full-to-Full,Confirmed,1260.0,1
73967,716,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,2021-07-29,Hotel BW,Campo Grande (MS),2,60.39,2021-07-29,120.78,Carolynview,Tracymouth,Sedan,Sixt,1.0,418.0,Prepaid,Confirmed,4567.0,1
91734,905,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2022-09-22,Hotel BP,Brasilia (DF),3,247.62,2022-09-22,742.86,,,,,,,,,,0
118989,1179,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,2020-02-07,Hotel CB,Rio de Janeiro (RJ),1,165.99,2020-07-02,165.99,Burgessville,East Yolandafort,Sedan,Budget,3.0,89.0,Partial,Pending,1440.0,1
30550,290,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,2022-04-21,Hotel BW,Campo Grande (MS),3,60.39,2022-04-21,181.17,,,,,,,,,,0
34551,330,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,2019-12-26,Hotel BP,Brasilia (DF),4,247.62,2019-12-26,990.48,,,,,,,,,,0
134545,1323,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,2021-04-03,Hotel BP,Brasilia (DF),3,247.62,2021-03-04,742.86,West Jennifer,North Nicole,Luxury,Enterprise,5.0,188.0,Partial,Pending,5354.0,1
22706,222,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,2021-07-01,Hotel AU,Recife (PE),4,312.83,2021-01-07,1251.32,Port Tammy,South Janet,SUV,Enterprise,1.0,179.0,Full-to-Full,Pending,2656.0,1
110764,1097,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2022-10-03,Hotel AU,Recife (PE),2,312.83,2022-03-10,625.66,New Jasmine,Diazport,Hatchback,Budget,5.0,454.0,Prepaid,Cancelled,4099.0,1
8825,89,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,2020-05-21,Hotel K,Salvador (BH),2,263.41,2020-05-21,526.82,,,,,,,,,,0
80395,782,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,2020-10-09,Hotel AU,Recife (PE),2,312.83,2020-09-10,625.66,,,,,,,,,,0
102168,1013,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2019-12-26,Hotel CB,Rio de Janeiro (RJ),3,165.99,2019-12-26,497.97,South Jessicaside,Robertsstad,SUV,Avis,1.0,372.0,Full-to-Full,Cancelled,4971.0,1
91082,898,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,2022-02-06,Hotel AU,Recife (PE),3,312.83,2022-06-02,938.49,,,,,,,,,,0
73667,714,Sao Paulo (SP),Natal (RN),firstClass,946.36,0.85,327.55,CloudFy,2022-12-05,Hotel BD,Natal (RN),4,242.88,2022-05-12,971.52,,,,,,,,,,0
85378,838,Sao Paulo (SP),Natal (RN),firstClass,943.18,0.85,327.55,FlyingDrops,2020-12-31,Hotel BD,Natal (RN),3,242.88,2020-12-31,728.64,,,,,,,,,,0
94633,935,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2021-02-18,Hotel BD,Natal (RN),4,242.88,2021-02-18,971.52,,,,,,,,,,0
37997,363,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,2019-07-11,Hotel BW,Campo Grande (MS),2,60.39,2019-11-07,120.78,,,,,,,,,,0
88390,873,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2020-10-15,Hotel A,Florianopolis (SC),2,313.02,2020-10-15,626.04,,,,,,,,,,0
105487,1046,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2020-04-06,Hotel AU,Recife (PE),1,312.83,2020-06-04,312.83,,,,,,,,,,0
52371,508,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,2019-11-28,Hotel CB,Rio de Janeiro (RJ),4,165.99,2019-11-28,663.96,West Tonychester,South Jeff,Luxury,Sixt,2.0,404.0,Prepaid,Confirmed,9194.0,1
107290,1065,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,2019-11-28,Hotel K,Salvador (BH),2,263.41,2019-11-28,526.82,,,,,,,,,,0
76726,746,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,2019-12-19,Hotel BP,Brasilia (DF),2,247.62,2019-12-19,495.24,,,,,,,,,,0
69273,671,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,2020-11-26,Hotel BP,Brasilia (DF),2,247.62,2020-11-26,495.24,Rosarioburgh,Carlsonshire,Luxury,Enterprise,3.0,264.0,Full-to-Full,Pending,6551.0,1
72064,701,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,2019-10-10,Hotel BW,Campo Grande (MS),2,60.39,2019-10-10,120.78,,,,,,,,,,0
58546,571,Campo Grande (MS),Sao Paulo (SP),economic,375.51,0.44,168.22,CloudFy,2021-05-20,Hotel AF,Sao Paulo (SP),2,139.1,2021-05-20,278.2,East Cindyhaven,North Tina,SUV,Hertz,5.0,305.0,Prepaid,Confirmed,4529.0,1
69888,677,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,2020-07-16,Hotel BP,Brasilia (DF),2,247.62,2020-07-16,495.24,,,,,,,,,,0
556,4,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,2022-03-31,Hotel K,Salvador (BH),3,263.41,2022-03-31,790.23,,,,,,,,,,0
96442,955,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,2020-09-01,Hotel AU,Recife (PE),2,312.83,2020-01-09,625.66,,,,,,,,,,0
14270,143,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,2020-01-23,Hotel AF,Sao Paulo (SP),1,139.1,2020-01-23,139.1,,,,,,,,,,0
100696,1001,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,2022-02-06,Hotel AF,Sao Paulo (SP),3,139.1,2022-06-02,417.3,Davisville,East Misty,Luxury,Budget,2.0,119.0,Full-to-Full,Cancelled,3515.0,1
54534,532,Campo Grande (MS),Florianopolis (SC),premium,1030.13,1.49,573.81,Rainbow,2021-09-23,Hotel A,Florianopolis (SC),1,313.02,2021-09-23,313.02,,,,,,,,,,0
78486,762,Natal (RN),Rio de Janeiro (RJ),premium,1102.93,1.55,595.03,CloudFy,2020-05-03,Hotel CB,Rio de Janeiro (RJ),4,165.99,2020-03-05,663.96,West Brittany,Johnsonmouth,Sedan,Sixt,1.0,346.0,Partial,Cancelled,3845.0,1
