Departure,Arrival,flightType,Flight_price,Flight_duration,Flight_Distance,Flight_agency,Departure_date,Hotel_Name,Arrival_place,Hotel_stay,Hotel_per_day_price,Check_in,Hotel_TotalPrice,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price
3,0,0,819.41,2.1,808.85,2,106,8,0,4,208.04,89,832.16,1799,1055,2,2,1.0,438.0,1,2,5772.0
1,6,0,344.26,0.48,183.37,0,79,6,6,1,165.99,71,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,5,0,829.91,1.26,486.52,0,83,2,5,1,312.83,82,312.83,398,2829,0,3,1.0,112.0,1,1,1169.0
5,6,1,1612.39,2.3,885.57,0,35,6,6,2,165.99,34,331.98,539,3080,1,3,1.0,402.0,2,2,9014.0
6,1,2,602.12,0.67,257.81,0,92,4,1,4,247.62,67,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,2,1,1038.95,1.39,535.4,1,95,5,2,3,60.39,95,181.17,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,2,755.62,1.11,425.98,0,37,4,1,3,247.62,19,742.86,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,2,1067.3,1.43,550.69,0,124,3,4,1,242.88,140,242.88,1991,169,2,3,2.0,258.0,2,1,3687.0
3,5,1,1292.29,1.76,676.53,1,134,2,5,2,312.83,133,625.66,469,2970,2,1,4.0,339.0,2,0,4859.0
1,0,0,654.88,1.11,425.98,0,23,8,0,3,208.04,22,624.12,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,2,577.76,1.46,562.14,2,65,1,8,1,139.1,65,139.1,2923,961,1,2,5.0,395.0,2,1,9495.0
3,7,2,1367.88,2.44,937.77,2,116,7,7,3,263.41,116,790.23,2350,957,2,0,4.0,63.0,0,2,1563.0
3,2,2,697.65,1.49,573.81,0,31,5,2,1,60.39,31,60.39,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,1,1515.79,2.1,808.85,0,101,0,3,2,313.02,102,626.04,280,700,0,0,2.0,484.0,0,1,4217.0
3,0,1,1582.1,2.1,808.85,2,142,8,0,4,208.04,142,832.16,1116,2277,2,4,3.0,199.0,1,0,3107.0
3,2,1,949.58,1.49,573.81,0,16,5,2,3,60.39,17,181.17,650,2675,0,4,1.0,337.0,1,0,2957.0
6,3,2,1367.6,1.46,562.14,2,6,0,3,3,313.02,4,939.06,2209,2602,2,4,5.0,176.0,1,1,2974.0
3,6,1,549.55,1.21,466.3,2,92,6,6,1,165.99,67,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,0,1,1181.19,1.44,555.74,2,29,8,0,4,208.04,29,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,1,624.89,1.21,466.3,1,44,6,6,1,165.99,44,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,6,1,1189.86,1.55,597.61,2,112,6,6,3,165.99,111,497.97,1060,3137,3,1,1.0,173.0,2,0,2145.0
4,0,1,576.66,0.46,176.33,0,25,8,0,1,208.04,62,208.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,2,1242.65,2.05,788.55,0,135,7,7,1,263.41,134,263.41,2317,2578,1,3,1.0,175.0,1,1,4476.0
0,8,1,730.43,1.02,392.76,0,29,1,8,3,139.1,29,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,0,852.18,2.1,808.85,2,134,0,3,3,313.02,133,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,2,1367.88,2.44,937.77,2,160,7,7,2,263.41,163,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,1,577.71,0.46,176.33,1,9,3,4,1,242.88,8,242.88,1538,1203,1,0,2.0,91.0,2,0,2933.0
5,0,1,1300.81,1.44,555.74,1,197,8,0,4,208.04,189,832.16,3229,2179,0,4,5.0,499.0,2,0,4481.0
2,1,2,661.32,0.72,277.7,0,69,4,1,2,247.62,68,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,5,0,674.16,1.39,535.4,2,35,2,5,4,312.83,34,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,8,0,583.17,0.85,327.55,2,125,1,8,1,139.1,125,139.1,2618,2489,3,2,3.0,388.0,1,1,4409.0
3,4,1,1385.49,1.84,709.37,2,11,3,4,4,242.88,11,971.52,3114,3257,1,0,1.0,209.0,0,2,5174.0
1,4,0,726.19,1.43,550.69,2,159,3,4,3,242.88,128,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,5,0,432.1,0.63,242.21,0,37,2,5,1,312.83,19,312.83,2207,1988,2,3,2.0,91.0,0,0,1685.0
6,0,1,1186.15,1.02,392.76,0,84,8,0,3,208.04,83,624.12,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,5,1,1244.73,1.39,535.4,0,118,2,5,4,312.83,118,1251.32,1318,1219,3,1,4.0,208.0,2,0,2683.0
0,4,0,380.32,0.46,176.33,2,57,3,4,4,242.88,56,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,0,819.41,2.1,808.85,2,35,8,0,4,208.04,34,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,2,755.62,1.11,425.98,0,54,4,1,4,247.62,50,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,762.89,1.46,562.14,1,65,1,8,3,139.1,65,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,2,1149.53,2.1,808.85,0,159,8,0,2,208.04,128,416.08,3252,432,2,4,3.0,117.0,2,0,2115.0
3,7,0,898.67,2.44,937.77,0,161,7,7,1,263.41,159,263.41,1941,938,3,3,4.0,255.0,0,0,3140.0
1,5,0,432.1,0.63,242.21,0,149,2,5,4,312.83,148,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,6,2,1007.72,1.55,597.61,0,84,6,6,3,165.99,83,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,1,1487.52,1.66,637.56,0,39,0,3,3,313.02,38,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,2,1013.4,1.76,676.53,2,30,2,5,3,312.83,30,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,1,0,697.51,1.43,550.69,0,22,4,1,3,247.62,21,742.86,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,2,481.42,1.21,466.3,2,119,6,6,3,165.99,153,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,1,1692.64,2.44,937.77,1,91,7,7,2,263.41,91,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,0,636.51,1.66,637.56,0,59,4,1,2,247.62,37,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,3,0,761.2,1.76,676.53,0,130,0,3,1,313.02,129,313.02,339,305,1,4,3.0,441.0,1,2,10096.0
2,1,1,847.83,0.72,277.7,1,51,4,1,2,247.62,41,495.24,453,2155,2,2,3.0,480.0,2,1,6478.0
5,0,2,932.22,1.44,555.74,2,0,8,0,3,208.04,1,624.12,1405,2262,2,4,5.0,106.0,2,1,2162.0
3,1,1,1087.18,1.66,637.56,2,44,4,1,2,247.62,44,495.24,3238,752,1,2,5.0,111.0,2,0,3783.0
3,1,2,885.37,1.66,637.56,0,136,4,1,4,247.62,135,990.48,277,245,2,3,2.0,358.0,0,2,4888.0
1,3,1,1487.52,1.66,637.56,0,113,0,3,3,313.02,112,939.06,883,580,0,0,3.0,184.0,0,0,1832.0
6,6,1,1041.65,0.86,331.89,1,92,6,6,1,165.99,67,165.99,3048,292,3,3,4.0,458.0,1,0,5199.0
0,4,1,577.71,0.46,176.33,1,134,3,4,1,242.88,133,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,8,1,980.83,1.26,486.52,2,8,1,8,3,139.1,7,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,4,1,669.83,0.58,222.67,0,23,3,4,4,242.88,22,971.52,1701,1526,1,4,5.0,481.0,1,0,11186.0
0,4,1,549.96,0.46,176.33,2,50,3,4,1,242.88,28,242.88,1032,1924,1,4,5.0,468.0,1,1,10927.0
3,1,0,636.51,1.66,637.56,0,58,4,1,1,247.62,57,247.62,918,2754,3,2,3.0,151.0,2,2,2062.0
5,8,2,670.13,1.26,486.52,2,91,1,8,2,139.1,91,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,762.89,1.46,562.14,1,131,1,8,1,139.1,130,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,1,549.55,1.21,466.3,2,164,6,6,4,165.99,150,663.96,2940,2235,1,4,3.0,236.0,2,2,5983.0
4,0,1,611.59,0.46,176.33,1,24,8,0,4,208.04,49,832.16,1075,863,1,0,3.0,190.0,2,1,5060.0
3,6,1,585.77,1.21,466.3,0,49,6,6,3,165.99,15,497.97,401,999,1,3,4.0,435.0,1,1,10133.0
6,3,1,1684.14,1.46,562.14,0,68,0,3,3,313.02,92,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,2,1107.52,1.43,550.69,2,115,3,4,1,242.88,98,242.88,602,2924,1,2,5.0,238.0,1,0,6322.0
3,1,0,555.01,1.66,637.56,2,132,4,1,2,247.62,131,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,1,1348.79,1.84,709.37,1,29,3,4,1,242.88,29,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,6,2,457.95,0.48,183.37,0,81,6,6,1,165.99,110,165.99,1610,2248,2,2,4.0,178.0,1,0,2945.0
0,1,0,472.72,1.11,425.98,0,49,4,1,2,247.62,15,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,8,2,536.98,0.44,168.22,0,152,1,8,3,139.1,151,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,0,411.05,0.65,250.68,2,49,3,4,1,242.88,15,242.88,1072,755,0,4,3.0,207.0,2,2,2030.0
3,6,1,549.55,1.21,466.3,2,40,6,6,1,165.99,39,165.99,645,2340,1,0,4.0,303.0,2,2,7490.0
3,6,0,313.62,1.21,466.3,0,52,6,6,1,165.99,51,165.99,1798,1620,1,2,3.0,424.0,0,0,9777.0
3,8,1,738.8,1.46,562.14,2,59,1,8,4,139.1,37,556.4,2300,2390,3,0,5.0,445.0,2,0,5134.0
1,0,2,987.07,1.11,425.98,0,52,8,0,4,208.04,51,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,1,1433.35,1.43,550.69,1,9,3,4,1,242.88,8,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,7,2,1315.97,1.85,710.57,2,50,7,7,4,263.41,28,1053.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,2,1249.83,2.05,788.55,2,24,7,7,1,263.41,49,263.41,1007,429,2,0,1.0,345.0,2,2,4657.0
3,1,2,814.55,1.66,637.56,2,20,4,1,2,247.62,40,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,0,915.02,2.44,937.77,2,88,7,7,4,263.41,87,1053.64,2897,386,3,2,4.0,195.0,0,2,2576.0
1,0,1,1287.52,1.11,425.98,1,83,8,0,4,208.04,82,832.16,2064,105,0,2,5.0,207.0,0,1,2133.0
1,3,2,1222.24,1.66,637.56,2,82,0,3,3,313.02,81,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,1,730.43,1.02,392.76,0,130,1,8,2,139.1,129,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,8,1,644.16,0.44,168.22,2,29,1,8,2,139.1,29,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,0,544.86,1.49,573.81,2,78,5,2,4,60.39,78,241.56,1509,2624,3,2,5.0,226.0,2,0,2940.0
1,5,2,559.13,0.63,242.21,2,98,2,5,4,312.83,93,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,2,2,660.25,0.65,250.68,2,22,5,2,4,60.39,21,241.56,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,2,1189.32,1.66,637.56,0,48,0,3,3,313.02,48,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,2,1242.65,2.05,788.55,0,112,7,7,3,263.41,111,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,2,1,1389.37,1.69,650.1,0,140,5,2,2,60.39,119,120.78,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,1,1692.64,2.44,937.77,1,115,7,7,4,263.41,98,1053.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,5,2,959.91,1.39,535.4,0,123,2,5,4,312.83,122,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,1,949.58,1.49,573.81,0,92,5,2,3,60.39,67,181.17,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,1,1484.94,2.05,788.55,0,137,7,7,3,263.41,136,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,0,555.01,1.66,637.56,2,113,4,1,2,247.62,112,495.24,2007,1005,0,0,4.0,253.0,1,1,2461.0
0,5,1,1124.11,1.44,555.74,0,130,2,5,3,312.83,129,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,1,0,697.51,1.43,550.69,0,169,4,1,3,247.62,169,742.86,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,2,469.92,1.21,466.3,0,144,6,6,1,165.99,144,165.99,1322,1288,1,1,5.0,341.0,2,1,8390.0
3,5,1,1292.29,1.76,676.53,1,72,2,5,4,312.83,101,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,0,879.1,2.1,808.85,0,54,8,0,4,208.04,50,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,2,1,1038.95,1.39,535.4,1,86,5,2,2,60.39,85,120.78,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,0,780.68,1.84,709.37,2,0,3,4,4,242.88,1,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,2,541.59,0.65,250.68,2,27,3,4,1,242.88,26,242.88,2697,3281,0,0,3.0,364.0,1,1,3288.0
0,3,1,1499.93,2.1,808.85,1,52,0,3,1,313.02,51,313.02,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,0,467.6,0.65,250.68,0,40,3,4,3,242.88,39,728.64,2523,2273,1,0,5.0,286.0,1,0,7306.0
3,6,0,317.08,1.21,466.3,2,158,6,6,2,165.99,124,331.98,476,1956,1,1,5.0,304.0,1,2,7676.0
3,5,1,1300.6,1.76,676.53,0,0,2,5,4,312.83,1,1251.32,1924,1774,0,0,5.0,59.0,2,0,934.0
2,0,0,886.9,1.69,650.1,0,81,8,0,1,208.04,110,208.04,120,1558,3,2,5.0,261.0,2,2,3285.0
2,4,1,778.01,0.65,250.68,2,185,3,4,3,242.88,171,728.64,2493,206,0,1,4.0,222.0,2,2,2189.0
3,7,0,915.02,2.44,937.77,2,11,7,7,3,263.41,11,790.23,623,172,2,2,4.0,487.0,1,1,6623.0
2,4,0,467.6,0.65,250.68,0,123,3,4,1,242.88,122,242.88,1226,2022,0,3,5.0,59.0,0,1,959.0
5,7,1,1484.94,2.05,788.55,0,15,7,7,4,263.41,16,1053.64,584,2663,3,2,4.0,122.0,2,2,1843.0
3,6,2,469.92,1.21,466.3,0,45,6,6,1,165.99,54,165.99,2346,852,2,1,1.0,248.0,2,2,3501.0
5,7,1,1596.61,2.05,788.55,1,68,7,7,3,263.41,92,790.23,2718,1641,2,3,1.0,138.0,1,1,2156.0
0,3,2,1174.97,2.1,808.85,0,42,0,3,1,313.02,42,313.02,1829,2133,3,2,3.0,211.0,1,1,2647.0
3,1,1,1097.17,1.66,637.56,1,56,4,1,2,247.62,55,495.24,2630,2506,1,4,4.0,359.0,0,2,8590.0
0,4,2,535.95,0.46,176.33,0,77,3,4,3,242.88,77,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1292.29,1.76,676.53,1,114,2,5,4,312.83,113,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,2,588.14,1.02,392.76,2,29,1,8,1,139.1,29,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,6,2,457.95,0.48,183.37,0,34,6,6,4,165.99,33,663.96,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,7,1,1723.71,2.16,830.86,2,15,7,7,3,263.41,16,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,0,332.1,0.46,176.33,0,122,3,4,1,242.88,121,242.88,866,1094,1,1,4.0,128.0,2,0,3992.0
1,6,0,371.04,0.48,183.37,2,135,6,6,1,165.99,134,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,1,1582.1,2.1,808.85,2,174,8,0,2,208.04,175,416.08,228,1886,2,1,5.0,310.0,0,0,4599.0
3,8,1,738.8,1.46,562.14,2,25,1,8,1,139.1,62,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,8,1,883.63,1.26,486.52,0,58,1,8,1,139.1,57,139.1,1707,947,2,1,1.0,90.0,2,2,1616.0
3,5,0,695.3,1.76,676.53,2,158,2,5,1,312.83,124,312.83,3128,2180,0,2,5.0,473.0,2,0,4262.0
5,3,2,1074.75,1.76,676.53,0,58,0,3,2,313.02,57,626.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,1,756.3,1.02,392.76,1,74,1,8,4,139.1,73,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,5,1,1533.42,1.26,486.52,0,49,2,5,1,312.83,15,312.83,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,7,1,1400.35,1.04,401.66,2,38,7,7,2,263.41,45,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,7,1,1400.35,1.04,401.66,2,43,7,7,2,263.41,43,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,3,1,1310.32,1.49,573.81,1,110,0,3,2,313.02,72,626.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,0,636.51,1.66,637.56,0,91,4,1,3,247.62,91,742.86,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,0,726.95,1.84,709.37,0,113,3,4,1,242.88,112,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,0,0,684.88,1.44,555.74,0,62,8,0,3,208.04,24,624.12,1938,1994,0,4,4.0,487.0,1,0,4321.0
3,6,1,585.77,1.21,466.3,0,164,6,6,3,165.99,150,497.97,2335,2188,0,0,5.0,421.0,1,1,3838.0
3,1,1,1087.18,1.66,637.56,2,53,4,1,1,247.62,52,247.62,466,2482,0,3,2.0,312.0,2,2,2842.0
2,0,2,1215.45,1.69,650.1,0,79,8,0,4,208.04,71,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,3,1,1554.92,1.84,709.37,2,7,0,3,4,313.02,5,1252.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,6,2,1351.89,2.3,885.57,2,56,6,6,2,165.99,55,331.98,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,738.8,1.46,562.14,2,109,1,8,3,139.1,109,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,0,819.41,2.1,808.85,2,119,8,0,3,208.04,153,624.12,1162,2609,2,0,4.0,206.0,0,0,3262.0
0,8,1,752.27,1.02,392.76,2,53,1,8,3,139.1,52,417.3,3043,695,3,0,5.0,313.0,2,1,3806.0
3,8,1,693.51,1.46,562.14,0,17,1,8,2,139.1,18,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,5,2,959.91,1.39,535.4,0,0,2,5,3,312.83,1,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,1,1127.36,1.66,637.56,0,74,4,1,2,247.62,73,495.24,1049,2757,3,1,2.0,294.0,2,0,3416.0
3,5,2,918.66,1.76,676.53,0,22,2,5,3,312.83,21,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,1,2,638.63,0.63,242.21,2,47,4,1,3,247.62,47,742.86,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,2,630.34,1.02,392.76,0,6,1,8,4,139.1,4,556.4,1336,440,0,3,3.0,500.0,0,0,4394.0
5,6,0,908.93,2.3,885.57,2,76,6,6,4,165.99,88,663.96,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,1,1640.8,2.44,937.77,0,92,7,7,1,263.41,67,263.41,169,1879,2,1,3.0,499.0,2,0,6686.0
3,5,2,1013.4,1.76,676.53,2,34,2,5,3,312.83,33,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,2,652.47,0.65,250.68,0,74,3,4,3,242.88,73,728.64,2467,1699,3,2,4.0,253.0,1,1,3159.0
3,6,0,313.62,1.21,466.3,0,20,6,6,3,165.99,40,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,1,1127.36,1.66,637.56,0,98,4,1,4,247.62,93,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,1,577.71,0.46,176.33,1,114,3,4,4,242.88,113,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,0,2,1146.95,1.69,650.1,2,139,8,0,4,208.04,139,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,0,426.91,1.46,562.14,0,18,1,8,2,139.1,14,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1175.62,1.76,676.53,2,3,2,5,2,312.83,0,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,6,2,1363.27,2.09,806.48,0,148,6,6,3,165.99,147,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,0,898.67,2.44,937.77,0,63,7,7,4,263.41,59,1053.64,2616,3078,0,3,5.0,125.0,1,0,1477.0
5,4,1,628.96,0.58,222.67,2,22,3,4,1,242.88,21,242.88,531,193,2,1,4.0,474.0,1,2,6479.0
5,7,0,861.68,2.05,788.55,2,45,7,7,4,263.41,54,1053.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,1,1348.79,1.84,709.37,1,152,3,4,3,242.88,151,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,1,1,721.93,0.63,242.21,2,168,4,1,4,247.62,168,990.48,3302,936,3,3,5.0,310.0,0,1,3772.0
3,4,0,780.68,1.84,709.37,2,21,3,4,1,242.88,20,242.88,2916,1530,0,1,3.0,68.0,0,1,931.0
1,8,1,904.0,0.67,257.81,1,61,1,8,2,139.1,61,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,0,1,1181.19,1.44,555.74,2,77,8,0,3,208.04,77,624.12,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,4,1,932.87,0.85,327.55,2,91,3,4,3,242.88,91,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,1,2,691.99,0.72,277.7,2,58,4,1,3,247.62,57,742.86,972,632,2,3,5.0,231.0,0,0,3670.0
3,4,0,780.68,1.84,709.37,2,157,3,4,2,242.88,157,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,0,411.05,0.65,250.68,2,33,3,4,4,242.88,58,971.52,2070,556,1,0,3.0,75.0,2,1,2799.0
0,3,1,1582.41,2.1,808.85,2,30,0,3,2,313.02,30,626.04,111,928,3,1,5.0,279.0,0,2,3483.0
3,7,2,1367.88,2.44,937.77,2,128,7,7,1,263.41,127,263.41,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,0,427.0,1.46,562.14,2,62,1,8,4,139.1,24,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,7,2,826.72,1.36,522.34,0,60,7,7,2,263.41,60,526.82,813,2861,0,4,1.0,63.0,1,1,784.0
3,0,1,1468.03,2.1,808.85,0,55,8,0,1,208.04,63,208.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,0,636.51,1.66,637.56,0,61,4,1,4,247.62,61,990.48,2557,388,0,3,4.0,479.0,1,0,4271.0
2,0,0,886.9,1.69,650.1,0,64,8,0,2,208.04,64,416.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,1,1433.35,1.43,550.69,1,34,3,4,2,242.88,33,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,762.89,1.46,562.14,1,90,1,8,1,139.1,90,139.1,1287,3275,0,0,1.0,314.0,2,1,2791.0
3,8,0,427.0,1.46,562.14,2,100,1,8,1,139.1,100,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,7,2,1289.05,2.16,830.86,2,39,7,7,1,263.41,38,263.41,2336,3208,2,3,5.0,428.0,1,1,6031.0
1,4,2,1107.52,1.43,550.69,2,103,3,4,1,242.88,103,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,6,1,1706.89,2.3,885.57,1,90,6,6,1,165.99,90,165.99,1005,2378,0,4,5.0,226.0,1,2,2304.0
3,6,1,549.55,1.21,466.3,2,34,6,6,1,165.99,33,165.99,1363,2092,2,2,3.0,187.0,2,0,2942.0
1,8,2,750.0,0.67,257.81,2,43,1,8,2,139.1,43,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,4,1,1434.91,1.43,550.69,2,110,3,4,4,242.88,72,971.52,1862,2622,1,3,1.0,493.0,2,1,10855.0
6,3,1,1666.23,1.46,562.14,1,75,0,3,2,313.02,74,626.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,6,0,908.93,2.3,885.57,2,11,6,6,2,165.99,11,331.98,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,0,726.95,1.84,709.37,0,68,3,4,3,242.88,92,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,2,1222.24,1.66,637.56,2,103,0,3,4,313.02,103,1252.08,126,923,2,2,1.0,405.0,1,1,5374.0
3,2,1,857.32,1.49,573.81,2,52,5,2,4,60.39,51,241.56,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,0,380.32,0.46,176.33,2,27,3,4,2,242.88,26,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,1,732.89,0.65,250.68,0,27,3,4,4,242.88,26,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1300.6,1.76,676.53,0,21,2,5,4,312.83,20,1251.32,148,2355,3,4,4.0,175.0,0,0,2340.0
3,8,0,427.0,1.46,562.14,2,166,1,8,4,139.1,165,556.4,3064,989,1,4,5.0,171.0,1,0,5003.0
2,4,1,778.01,0.65,250.68,2,148,3,4,3,242.88,147,728.64,3077,2877,1,4,2.0,329.0,1,2,7728.0
3,8,0,427.0,1.46,562.14,2,40,1,8,1,139.1,39,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,0,636.51,1.66,637.56,0,156,4,1,4,247.62,156,990.48,2277,2299,1,3,4.0,223.0,2,0,5880.0
0,4,1,549.96,0.46,176.33,2,57,3,4,4,242.88,56,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,1,1468.03,2.1,808.85,0,71,8,0,4,208.04,70,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,0,1,1473.41,1.69,650.1,1,82,8,0,4,208.04,81,832.16,3297,2014,3,4,3.0,399.0,2,1,4528.0
2,0,0,886.9,1.69,650.1,0,15,8,0,3,208.04,16,624.12,7,1301,1,2,1.0,169.0,2,1,4376.0
0,2,2,1116.83,1.69,650.1,2,62,5,2,3,60.39,24,181.17,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,1,2,898.46,1.43,550.69,0,22,4,1,4,247.62,21,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,1,2,814.55,1.66,637.56,2,18,4,1,2,247.62,14,495.24,1050,1942,2,2,4.0,178.0,0,1,2942.0
