travelCode,User_ID,Departure,Arrival,flightType,Flight_price,Flight_duration,Flight_Distance,Flight_agency,Departure_date
133560,1315,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,25/08/2022
133564,1315,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,22/09/2022
133573,1316,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,17/10/2019
133574,1316,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,24/10/2019
133581,1316,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,12/12/2019
133583,1316,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,26/12/2019
133587,1316,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,23/01/2020
133596,1316,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,26/03/2020
133598,1316,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,04/09/2020
133601,1316,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,30/04/2020
133602,1316,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,05/07/2020
133603,1316,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,14/05/2020
133604,1316,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,21/05/2020
133606,1316,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,06/04/2020
133608,1316,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,18/06/2020
133613,1316,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,23/07/2020
133619,1316,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,09/03/2020
133623,1316,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,10/01/2020
133624,1316,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,10/08/2020
133627,1316,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,29/10/2020
133631,1316,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,26/11/2020
133632,1316,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,1.49,573.81,FlyingDrops,12/03/2020
133636,1316,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,31/12/2020
133638,1316,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,14/01/2021
133639,1316,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,21/01/2021
133640,1316,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,28/01/2021
133646,1316,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,03/11/2021
133649,1316,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,04/01/2021
133651,1316,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,15/04/2021
133653,1316,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,29/04/2021
133656,1316,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,20/05/2021
133660,1316,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,17/06/2021
133662,1316,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,07/01/2021
133663,1316,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,07/08/2021
133668,1316,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,08/12/2021
133674,1316,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,23/09/2021
133675,1316,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,30/09/2021
133677,1316,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,14/10/2021
133688,1316,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,30/12/2021
133689,1316,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,01/06/2022
133694,1316,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,02/10/2022
133697,1316,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,03/03/2022
133701,1316,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,31/03/2022
133702,1316,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,04/07/2022
133705,1316,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,28/04/2022
133716,1316,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,14/07/2022
133720,1317,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,26/09/2019
133723,1317,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,17/10/2019
133725,1317,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,31/10/2019
133731,1317,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,12/12/2019
133733,1317,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,26/12/2019
133735,1317,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,01/09/2020
133741,1317,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,20/02/2020
133742,1317,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,27/02/2020
133745,1317,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,19/03/2020
133751,1317,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,30/04/2020
133753,1317,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,14/05/2020
133754,1317,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,21/05/2020
133756,1317,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,06/04/2020
133759,1317,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,25/06/2020
133765,1317,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,08/06/2020
133766,1317,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,13/08/2020
133767,1317,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,20/08/2020
133772,1317,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,24/09/2020
133773,1317,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,10/01/2020
133777,1317,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,29/10/2020
133781,1317,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,26/11/2020
133783,1317,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,12/10/2020
133789,1317,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,21/01/2021
133790,1317,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,28/01/2021
133791,1317,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,02/04/2021
133792,1317,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,02/11/2021
133794,1317,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,25/02/2021
133797,1317,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,18/03/2021
133798,1317,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,25/03/2021
133802,1317,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,22/04/2021
133803,1317,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,29/04/2021
133809,1317,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,06/10/2021
133810,1317,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,17/06/2021
133812,1317,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,07/01/2021
133813,1317,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,07/08/2021
133816,1318,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,10/10/2019
133817,1318,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,17/10/2019
133820,1318,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,11/07/2019
133824,1318,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,12/05/2019
133828,1318,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,01/02/2020
133832,1318,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,30/01/2020
133842,1318,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,04/09/2020
133843,1318,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,16/04/2020
133844,1318,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,23/04/2020
133848,1318,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,21/05/2020
133851,1318,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,06/11/2020
133855,1318,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,07/09/2020
133861,1319,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,26/09/2019
133862,1319,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,10/03/2019
133864,1319,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,17/10/2019
133868,1319,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,14/11/2019
133875,1319,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,01/02/2020
133877,1319,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,16/01/2020
133882,1319,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,20/02/2020
133888,1319,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,04/02/2020
133890,1319,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,16/04/2020
133899,1319,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,18/06/2020
133901,1319,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,07/02/2020
133906,1319,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,08/06/2020
133911,1319,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,09/10/2020
133913,1319,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,24/09/2020
133914,1319,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,10/01/2020
133919,1319,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,11/05/2020
133921,1319,Florianopolis (SC),Salvador (BH),premium,1311.38,2.44,937.77,CloudFy,19/11/2020
133923,1319,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,12/03/2020
133925,1319,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,17/12/2020
133929,1319,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,14/01/2021
133932,1319,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,02/04/2021
133935,1319,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,25/02/2021
133936,1319,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,03/04/2021
133939,1319,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,25/03/2021
133940,1319,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,04/01/2021
133944,1319,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,29/04/2021
133949,1319,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,06/03/2021
133951,1319,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,17/06/2021
133952,1319,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,24/06/2021
133960,1319,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,19/08/2021
133962,1319,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,09/02/2021
133963,1319,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,09/09/2021
133971,1319,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,11/04/2021
133977,1319,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,16/12/2021
133978,1319,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,23/12/2021
133982,1319,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,20/01/2022
133986,1319,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,17/02/2022
133990,1319,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,17/03/2022
133993,1319,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,04/07/2022
133994,1319,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,14/04/2022
133995,1319,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,21/04/2022
133996,1319,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,28/04/2022
133997,1319,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,05/05/2022
133999,1320,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,10/03/2019
134001,1320,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,17/10/2019
134003,1320,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,31/10/2019
134011,1320,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,26/12/2019
134012,1320,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,01/02/2020
134015,1320,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,23/01/2020
134029,1320,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,30/04/2020
134035,1320,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,06/11/2020
134040,1320,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,16/07/2020
134041,1320,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,23/07/2020
134042,1320,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,30/07/2020
134052,1320,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,10/08/2020
134056,1320,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,11/05/2020
134057,1320,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,11/12/2020
134059,1320,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,26/11/2020
134060,1320,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,12/03/2020
134061,1320,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,12/10/2020
134062,1320,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,17/12/2020
134063,1320,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,585.77,1.21,466.3,CloudFy,24/12/2020
134066,1320,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,14/01/2021
134069,1320,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,02/04/2021
134070,1320,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,02/11/2021
134076,1320,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,25/03/2021
134077,1320,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,04/01/2021
134081,1320,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,29/04/2021
134083,1320,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,13/05/2021
134084,1320,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,20/05/2021
134088,1320,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,17/06/2021
134096,1320,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,08/12/2021
134099,1320,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,09/02/2021
134100,1320,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,09/09/2021
134103,1320,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,30/09/2021
134106,1320,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,21/10/2021
134110,1320,Florianopolis (SC),Campo Grande (MS),firstClass,930.34,1.49,573.81,FlyingDrops,18/11/2021
134112,1320,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,12/02/2021
134120,1320,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,27/01/2022
134124,1320,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,24/02/2022
134127,1320,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,17/03/2022
134142,1320,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,30/06/2022
134148,1320,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,08/11/2022
134150,1320,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,25/08/2022
134151,1320,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,09/01/2022
134152,1320,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,09/08/2022
134153,1320,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,15/09/2022
134154,1320,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,22/09/2022
134155,1320,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,29/09/2022
134159,1320,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,27/10/2022
134161,1320,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,11/10/2022
134162,1320,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,17/11/2022
134169,1320,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,01/05/2023
134170,1320,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,01/12/2023
134177,1320,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,03/02/2023
134178,1320,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,03/09/2023
134181,1320,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,30/03/2023
134184,1320,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,20/04/2023
134189,1320,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,25/05/2023
134190,1320,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,06/01/2023
134192,1320,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,15/06/2023
134195,1320,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,07/06/2023
134198,1321,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,10/10/2019
134199,1321,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,17/10/2019
134201,1321,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,31/10/2019
134202,1321,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,11/07/2019
134204,1321,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,21/11/2019
134207,1321,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,12/12/2019
134210,1321,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,01/02/2020
134211,1321,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,01/09/2020
134218,1321,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,27/02/2020
134222,1321,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,26/03/2020
134226,1321,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,23/04/2020
134229,1321,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,14/05/2020
134230,1321,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,21/05/2020
134233,1321,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,06/11/2020
134234,1321,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,18/06/2020
134235,1321,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,25/06/2020
134237,1321,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,07/09/2020
134241,1321,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,08/06/2020
134244,1321,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,27/08/2020
134248,1321,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,24/09/2020
134253,1321,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,29/10/2020
134258,1321,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,12/03/2020
134268,1321,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,02/11/2021
134270,1321,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,25/02/2021
134273,1321,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,18/03/2021
134274,1321,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,25/03/2021
134276,1321,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,04/08/2021
134277,1321,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,15/04/2021
134285,1321,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,06/10/2021
134296,1321,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,26/08/2021
134299,1321,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,16/09/2021
134306,1322,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,10/03/2019
